station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,humidity,trange
2,2011-05-19,62.0,0.0,30.0,3.0,2,72.32044209638802,23
1,2011-05-20,62.0,0.0,30.03,5.5,6,75.0188691101976,23
2,2011-05-20,61.0,0.0,30.03,5.4,7,74.92573641260748,22
1,2011-05-21,63.0,0.01,29.87,7.0,15,86.77358018200452,25
2,2011-05-21,64.0,0.05,29.87,8.1,15,83.78150430151231,25
1,2011-05-22,74.0,0.58,29.7,10.3,19,61.62357940507553,26
2,2011-05-22,77.0,0.12,29.69,11.2,18,53.79912917163951,23
1,2011-05-23,70.0,0.05,29.62,10.0,25,68.08568039805756,19
2,2011-05-23,73.0,0.05,29.61,11.3,24,61.497214552500836,15
1,2011-05-24,57.0,0.11,29.86,12.0,4,69.15818623814671,19
2,2011-05-24,59.0,0.01,29.84,11.1,3,64.36331357961544,21
1,2011-05-25,57.0,2.24,29.67,10.7,3,83.3288601808143,20
2,2011-05-25,62.0,1.9,29.65,7.8,3,72.32044209638802,26
1,2011-05-26,46.0,1.06,29.84,17.7,2,79.4374510967032,6
2,2011-05-26,47.0,0.61,29.83,18.8,1,76.49272935755823,7
1,2011-05-27,49.0,0.05,29.93,7.3,5,73.76914770505039,18
2,2011-05-27,50.0,0.01,29.94,6.6,4,71.06976250052685,16
1,2011-05-28,57.0,0.12,29.83,6.0,18,93.00883719986737,11
2,2011-05-28,58.0,0.23,29.83,4.4,18,89.71974077829657,12
1,2011-05-29,61.0,1.88,29.86,3.6,11,93.12406179437392,18
2,2011-05-29,65.0,0.92,29.86,3.6,11,83.84471247176181,15
1,2011-05-30,72.0,0.0,29.97,12.4,20,78.62376240366078,32
2,2011-05-30,78.0,0.0,29.96,11.2,19,64.33267984899061,25
1,2011-05-31,77.0,0.08,30.04,12.4,22,64.21361089200255,16
2,2011-05-31,79.0,0.05,30.02,12.4,22,62.247329201951004,19
1,2011-06-01,70.0,0.0,30.17,10.7,27,47.23764887769495,22
2,2011-06-01,73.0,0.0,30.15,11.5,26,42.66659025809169,19
1,2011-06-02,63.0,0.02,30.19,9.0,6,49.84159040609186,13
2,2011-06-02,63.0,0.05,30.18,8.9,6,51.77772002333556,12
1,2011-06-03,71.0,0.01,30.04,10.8,17,73.20970168052929,32
2,2011-06-03,73.0,0.18,30.03,10.0,16,66.03794268369873,31
1,2011-06-04,78.0,0.18,30.02,1.4,26,62.123647934918836,28
2,2011-06-04,79.0,0.5,30.0,3.0,26,60.109903291890774,24
1,2011-06-05,73.0,0.05,30.08,3.1,7,53.23220547500601,25
2,2011-06-05,74.0,0.01,30.06,2.7,8,51.47113160447879,21
1,2011-06-06,77.0,0.0,29.89,8.5,20,64.21361089200255,33
2,2011-06-06,78.0,0.0,29.88,7.8,20,59.98153661250495,32
1,2011-06-07,86.0,0.0,29.82,10.3,23,49.610336285416835,21
2,2011-06-07,87.0,0.0,29.8,9.7,23,46.40314613193839,19
1,2011-06-08,81.0,0.17,29.81,11.6,24,56.298962921134255,29
2,2011-06-08,82.0,0.69,29.8,9.3,23,52.61694111508524,29
1,2011-06-09,60.0,0.93,30.0,8.0,4,74.8321153850704,19
2,2011-06-09,61.0,2.17,29.98,7.0,4,77.72137240852535,17
1,2011-06-10,60.0,0.52,29.94,6.4,3,86.6141266971228,18
2,2011-06-10,61.0,0.44,29.92,6.1,1,83.58971799889771,20
1,2011-06-11,57.0,0.03,29.95,4.7,5,89.67755329336606,10
2,2011-06-11,59.0,0.1,29.94,5.4,2,83.460032682145,12
1,2011-06-12,57.0,0.0,30.1,8.3,3,64.11514175131302,14
2,2011-06-12,58.0,0.0,30.09,9.4,2,61.847820820834286,13
1,2011-06-13,63.0,0.0,30.11,7.5,6,47.96972029596404,18
2,2011-06-13,64.0,0.0,30.11,8.0,6,46.31565643470044,15
1,2011-06-14,65.0,0.0,30.01,7.8,9,56.13141013840536,24
2,2011-06-14,68.0,0.0,30.0,7.8,9,50.59013056579321,19
1,2011-06-15,64.0,0.8,29.73,9.2,15,83.78150430151231,14
2,2011-06-15,65.0,0.84,29.73,8.4,16,80.90464580213975,15
1,2011-06-16,71.0,0.04,29.76,5.5,29,65.80525853476206,20
2,2011-06-16,72.0,0.03,29.75,6.6,26,63.61027648899768,19
1,2011-06-17,71.0,0.0,29.83,5.8,6,68.19661499378506,22
2,2011-06-17,73.0,0.0,29.81,5.3,7,63.73201712765311,18
1,2011-06-18,73.0,0.0,29.82,4.6,6,68.41691426823859,23
2,2011-06-18,73.0,0.0,29.8,4.5,8,68.41691426823859,20
1,2011-06-19,72.0,0.0,29.75,4.1,11,78.62376240366078,18
2,2011-06-19,74.0,0.0,29.73,3.7,14,73.49727560438572,18
1,2011-06-20,72.0,0.18,29.72,6.2,16,84.27734383908673,14
2,2011-06-20,75.0,1.23,29.7,8.0,16,76.18653608667044,11
1,2011-06-21,78.0,0.45,29.64,11.5,18,76.44504169240159,23
2,2011-06-21,79.0,0.08,29.63,11.0,18,73.96706755032609,20
1,2011-06-22,69.0,0.02,29.59,12.6,21,81.19433025594996,9
2,2011-06-22,71.0,0.02,29.59,12.9,21,73.20970168052929,9
1,2011-06-23,67.0,0.01,29.6,11.4,26,75.47731524435642,9
2,2011-06-23,68.0,0.05,29.6,12.6,26,75.56758222782685,9
1,2011-06-24,64.0,0.0,29.76,9.4,29,75.20368187494536,8
2,2011-06-24,64.0,0.0,29.76,8.5,29,72.52156515439835,8
1,2011-06-25,69.0,0.0,29.92,2.5,10,56.686850696229826,21
2,2011-06-25,70.0,0.05,29.91,3.9,9,52.80147113979146,17
1,2011-06-26,69.0,0.0,29.94,5.8,9,56.686850696229826,24
2,2011-06-26,72.0,0.0,29.93,6.5,9,51.17954175873011,16
1,2011-06-27,73.0,0.03,29.8,6.9,21,70.87089690607739,16
2,2011-06-27,74.0,0.14,29.79,6.4,21,70.97355316986994,13
1,2011-06-28,72.0,0.0,29.98,9.1,30,53.08915754692025,18
2,2011-06-28,73.0,0.0,29.97,7.2,30,49.47941486749692,16
1,2011-06-29,70.0,0.0,30.06,3.7,8,61.11484738287635,22
2,2011-06-29,72.0,0.0,30.04,3.9,8,55.06127932824511,17
1,2011-06-30,74.0,0.05,30.0,8.2,17,66.15348672574332,28
2,2011-06-30,78.0,0.03,29.99,9.2,16,55.89116901040809,23
1,2011-07-01,81.0,0.0,29.96,14.3,18,52.47550009737232,17
2,2011-07-01,80.0,0.01,29.95,10.4,18,56.1635566720445,19
1,2011-07-02,83.0,0.0,29.95,3.9,24,64.92017381006355,23
2,2011-07-02,83.0,0.0,29.94,3.1,23,67.16992386077122,20
1,2011-07-03,77.0,0.0,29.98,4.7,2,50.06913005585009,15
2,2011-07-03,78.0,0.0,29.96,4.4,3,50.21530537492329,16
1,2011-07-04,77.0,0.0,29.97,2.9,5,46.56871566103546,24
2,2011-07-04,78.0,0.0,29.95,3.3,7,41.87686997066332,20
1,2011-07-05,80.0,0.0,29.96,5.2,28,50.506158550756396,23
2,2011-07-05,80.0,0.0,29.94,4.9,26,48.73512888188209,25
1,2011-07-06,78.0,0.05,29.97,5.7,4,55.89116901040809,16
2,2011-07-06,79.0,0.0,29.95,5.9,4,52.19109419072684,16
1,2011-07-07,73.0,0.05,29.95,5.1,7,49.47941486749692,19
2,2011-07-07,74.0,0.07,29.93,5.7,7,51.47113160447879,15
1,2011-07-08,74.0,0.0,29.88,5.1,6,44.44124230610644,25
2,2011-07-08,76.0,0.0,29.86,5.2,4,43.13156527720877,21
1,2011-07-09,76.0,0.0,29.92,5.2,19,53.65818551881196,30
2,2011-07-09,79.0,0.0,29.9,5.4,18,52.19109419072684,23
1,2011-07-10,83.0,0.05,29.89,9.3,19,60.6180759215565,17
2,2011-07-10,83.0,0.05,29.87,7.8,19,58.56241959730853,16
1,2011-07-11,80.0,0.39,29.82,5.5,25,74.05962679431985,17
2,2011-07-11,80.0,0.13,29.81,5.3,24,71.5791170727178,20
1,2011-07-12,79.0,0.01,29.94,5.6,2,58.03722873540538,17
2,2011-07-12,80.0,0.01,29.92,4.5,4,58.16931706847186,17
1,2011-07-13,69.0,0.0,30.06,10.5,4,65.5704282115032,11
2,2011-07-13,70.0,0.0,30.04,11.6,4,63.365166672408776,8
1,2011-07-14,71.0,0.0,30.02,6.5,10,59.06790251386605,23
2,2011-07-14,74.0,0.0,30.0,7.3,9,53.3747251412142,17
1,2011-07-15,79.0,0.05,29.98,5.4,9,52.19109419072684,17
2,2011-07-15,79.0,0.0,29.96,6.2,10,52.19109419072684,15
1,2011-07-16,80.0,0.05,30.02,3.4,19,52.333551547067955,18
2,2011-07-16,82.0,0.0,30.0,2.5,19,47.31679629785755,16
1,2011-07-17,82.0,0.0,30.06,6.2,22,64.80371344799588,26
2,2011-07-17,85.0,0.0,30.04,6.8,23,58.82187232391776,21
1,2011-07-18,86.0,0.01,29.96,10.6,25,69.7992827327861,12
2,2011-07-18,87.0,0.05,29.94,11.2,24,65.38089761530735,12
1,2011-07-19,86.0,0.0,29.89,4.5,7,63.09840024026495,15
2,2011-07-19,86.0,0.0,29.86,3.2,6,65.26647937639754,13
1,2011-07-20,86.0,0.02,29.8,9.0,23,65.26647937639754,26
2,2011-07-20,89.0,0.0,29.78,7.6,23,59.33457151932831,23
1,2011-07-21,87.0,0.02,29.8,6.2,28,57.10048521990853,24
2,2011-07-21,92.0,0.0,29.77,5.3,26,52.20978192408959,19
1,2011-07-22,79.0,1.55,29.88,1.7,9,73.96706755032609,18
2,2011-07-22,85.5,0.14,29.86,3.8,10,59.9012654308121,29
1,2011-07-23,79.0,6.86,29.95,0.8,30,73.96706755032609,17
2,2011-07-23,79.0,0.04,29.93,0.7,20,73.96706755032609,17
1,2011-07-24,80.0,0.18,29.97,1.5,23,71.5791170727178,15
2,2011-07-24,80.0,0.02,29.95,0.7,20,69.17177159414872,15
1,2011-07-25,81.0,0.0,29.91,3.4,32,60.365044075809024,15
2,2011-07-25,82.0,0.01,29.89,2.1,35,60.49182252972426,17
1,2011-07-26,77.0,0.0,29.88,6.3,5,61.99943468829765,12
2,2011-07-26,79.0,0.01,29.86,5.9,6,56.02762595228115,13
1,2011-07-27,79.0,0.71,29.85,6.2,16,64.45122207118804,22
2,2011-07-27,82.0,0.05,29.84,6.0,16,58.43191052377349,20
1,2011-07-28,80.0,0.7,29.89,3.2,23,74.05962679431985,14
2,2011-07-28,81.0,0.05,29.87,3.3,21,71.67834165799995,14
1,2011-07-29,79.0,0.7,29.98,4.3,4,66.72333408930567,15
2,2011-07-29,80.0,0.36,29.96,3.5,4,69.17177159414872,12
1,2011-07-30,79.0,0.0,30.05,2.4,13,60.109903291890774,24
2,2011-07-30,80.0,0.0,30.03,2.0,11,60.23773838781599,23
1,2011-07-31,79.0,0.0,30.06,4.9,25,71.47941063428179,22
2,2011-07-31,82.0,0.0,30.04,4.5,23,64.80371344799588,18
1,2011-08-01,83.0,0.0,29.99,4.2,27,69.48773766425711,17
2,2011-08-01,84.0,0.0,29.97,3.1,25,65.03611993661221,15
1,2011-08-02,84.0,0.43,29.77,8.3,21,69.59207368445797,19
2,2011-08-02,84.0,0.28,29.75,8.0,20,69.59207368445797,19
1,2011-08-03,79.0,0.0,29.81,6.9,2,66.72333408930567,14
2,2011-08-03,80.0,0.0,29.78,9.6,1,62.370480849121655,14
1,2011-08-04,77.0,0.0,29.94,5.3,5,68.85131182953751,15
2,2011-08-04,76.0,0.0,29.92,4.8,5,73.68660279143874,13
1,2011-08-05,76.0,0.05,29.93,4.0,5,76.27314774778017,14
2,2011-08-05,77.0,0.05,29.91,5.2,7,73.78055835142726,14
1,2011-08-06,79.0,0.18,29.82,2.5,5,73.96706755032609,13
2,2011-08-06,79.0,0.69,29.8,1.3,3,73.96706755032609,12
1,2011-08-07,77.0,0.75,29.75,4.6,27,76.35931535226167,18
2,2011-08-07,79.0,0.49,29.73,3.6,26,71.47941063428179,17
1,2011-08-08,74.0,0.63,29.72,4.0,4,78.7822278911767,12
2,2011-08-08,75.0,0.29,29.7,2.8,6,76.18653608667044,11
1,2011-08-09,72.0,0.0,29.67,10.8,28,68.30702534158651,16
2,2011-08-09,74.0,0.01,29.66,11.0,27,63.85321833711421,16
1,2011-08-10,69.0,0.0,29.84,7.3,31,58.80195570405912,16
2,2011-08-10,70.0,0.0,29.82,4.4,31,56.82433111207962,16
1,2011-08-11,69.0,0.0,29.95,2.0,24,58.80195570405912,24
2,2011-08-11,71.0,0.0,29.93,2.7,23,54.92109027968242,21
1,2011-08-12,71.0,0.0,29.94,8.3,19,65.80525853476206,21
2,2011-08-12,74.0,0.0,29.93,8.2,19,55.34004418727664,17
1,2011-08-13,73.0,0.75,29.86,3.6,27,73.4018982652604,21
2,2011-08-13,75.0,0.93,29.84,5.3,24,66.2685023428559,18
1,2011-08-14,69.0,0.05,29.95,10.4,36,73.01556312174712,13
2,2011-08-14,69.0,0.01,29.93,11.7,35,73.01556312174712,13
1,2011-08-15,70.0,0.0,29.98,2.4,2,58.9352047117653,25
2,2011-08-15,70.0,0.0,29.96,2.7,5,58.9352047117653,21
1,2011-08-16,73.0,0.0,30.03,2.9,18,59.331653227294,24
2,2011-08-16,73.0,0.0,30.01,2.3,18,55.200930061577466,20
1,2011-08-17,73.0,0.0,30.02,5.6,22,70.87089690607739,21
2,2011-08-17,74.0,0.0,30.01,6.0,21,63.85321833711421,18
1,2011-08-18,76.0,0.0,29.96,2.3,4,57.63777364205565,17
2,2011-08-18,78.0,0.0,29.94,2.8,7,57.904610033841074,14
1,2011-08-19,76.0,0.0,29.89,3.3,14,64.09401267655079,23
2,2011-08-19,77.0,0.0,29.87,4.7,13,59.85263617264551,19
1,2011-08-20,73.0,1.11,29.92,1.3,21,81.4777451389265,14
2,2011-08-20,74.0,0.39,29.9,2.0,16,78.7822278911767,11
1,2011-08-21,72.0,0.05,29.97,8.0,32,61.37030585532472,16
2,2011-08-21,74.0,0.01,29.95,7.0,32,57.36879214984288,15
1,2011-08-22,71.0,0.0,30.02,1.6,26,65.80525853476206,23
2,2011-08-22,72.0,0.0,30.01,0.7,8,63.61027648899768,21
1,2011-08-23,68.0,0.65,29.86,9.1,20,84.03221129472287,11
2,2011-08-23,70.0,0.4,29.86,8.4,20,75.74671784055894,8
1,2011-08-24,81.0,0.0,29.7,8.2,27,58.300877006286115,23
2,2011-08-24,81.0,0.0,29.68,8.1,25,58.300877006286115,21
1,2011-08-25,74.0,0.0,29.95,4.1,36,59.462710501950724,19
2,2011-08-25,73.0,0.0,29.93,3.1,2,61.497214552500836,15
1,2011-08-26,71.0,0.0,29.98,1.9,26,63.48799386001066,24
2,2011-08-26,72.0,0.0,29.97,1.2,20,61.37030585532472,22
1,2011-08-27,73.0,0.0,29.93,8.2,2,68.41691426823859,17
2,2011-08-27,75.0,0.0,29.91,8.1,1,61.74940279437605,16
1,2011-08-28,69.0,0.0,29.93,7.0,2,65.5704282115032,16
2,2011-08-28,69.0,0.0,29.91,8.5,1,60.98629282649291,16
1,2011-08-29,69.0,0.0,30.01,1.4,2,63.24179235088773,20
2,2011-08-29,70.0,0.0,30.0,1.1,6,63.365166672408776,17
1,2011-08-30,69.0,0.04,30.03,5.3,15,63.24179235088773,15
2,2011-08-30,72.0,0.02,30.02,5.9,15,53.08915754692025,15
1,2011-08-31,76.0,0.05,29.95,5.4,17,66.38299221937822,22
2,2011-08-31,77.0,0.05,29.94,5.4,17,64.21361089200255,23
1,2011-09-01,82.0,0.0,29.91,5.2,21,69.38291043062716,22
2,2011-09-01,84.0,0.0,29.89,5.8,21,62.85783826357497,20
1,2011-09-02,84.0,0.0,29.89,4.9,22,60.74380642126103,16
2,2011-09-02,87.0,0.05,29.87,4.0,20,55.180084402745614,15
1,2011-09-03,79.0,0.02,29.87,2.5,29,66.72333408930567,20
2,2011-09-03,79.0,0.15,29.85,1.2,20,69.06545459318414,16
1,2011-09-04,66.0,0.0,29.94,10.5,32,65.21411080812129,15
2,2011-09-04,67.0,0.05,29.92,10.7,32,65.33342986387333,14
1,2011-09-05,59.0,0.0,30.1,14.2,1,59.66991325554808,13
2,2011-09-05,60.0,0.05,30.07,15.9,36,59.80411012425675,14
1,2011-09-06,59.0,0.0,30.16,9.5,3,61.97738545522772,15
2,2011-09-06,62.0,0.0,30.14,13.8,4,57.853595808149635,9
1,2011-09-07,61.0,0.0,30.16,10.2,1,59.937731910787726,18
2,2011-09-07,64.0,0.0,30.13,12.4,2,53.92455233530137,12
1,2011-09-08,66.0,0.05,29.26,13.0,2,62.868360727195515,18
2,2011-09-08,68.0,0.06,30.03,14.9,2,60.85718486364794,12
1,2011-09-09,66.0,0.02,29.96,8.2,4,80.97766421415629,12
2,2011-09-09,68.0,0.11,29.94,7.9,4,78.30173731848878,8
1,2011-09-10,67.0,0.0,30.0,0.9,14,75.47731524435642,22
2,2011-09-10,67.0,0.01,29.99,0.9,14,78.22015326882769,18
1,2011-09-11,70.0,0.0,29.99,5.1,27,68.08568039805756,26
2,2011-09-11,72.0,0.0,29.98,4.3,25,63.61027648899768,23
1,2011-09-12,75.0,0.0,29.91,10.5,23,57.503552015891614,22
2,2011-09-12,75.0,0.0,29.9,9.2,23,57.503552015891614,22
1,2011-09-13,65.0,0.0,29.9,4.9,31,67.52304382783947,17
2,2011-09-13,67.0,0.0,29.89,3.4,31,65.33342986387333,18
1,2011-09-14,53.0,0.08,30.09,6.3,34,68.70851465832256,11
2,2011-09-14,54.0,0.05,29.32,6.0,32,71.49519517060237,12
1,2011-09-15,51.0,0.0,30.33,7.4,1,54.11630588918709,17
2,2011-09-15,52.0,0.0,30.32,7.2,36,54.263976999396604,16
1,2011-09-16,52.0,0.0,30.33,1.4,8,63.48458878826907,12
2,2011-09-16,54.0,0.0,30.33,2.6,13,54.557575010333494,11
1,2011-09-17,59.0,0.0,30.27,7.7,11,59.66991325554808,18
2,2011-09-17,61.0,0.0,30.27,8.7,11,53.489222585624475,17
1,2011-09-18,60.0,0.43,30.11,8.9,15,83.52505989004503,10
2,2011-09-18,61.0,0.34,30.11,7.4,14,77.72137240852535,10
1,2011-09-19,62.0,0.24,29.96,4.1,29,86.72073837571148,15
2,2011-09-19,62.0,0.41,29.96,3.8,26,86.72073837571148,12
1,2011-09-20,62.0,0.0,29.26,7.3,18,75.0188691101976,25
2,2011-09-20,64.0,0.01,29.99,5.8,17,69.92407087163488,22
1,2011-09-21,64.0,0.05,29.95,10.2,25,58.12736627587315,15
2,2011-09-21,65.0,0.05,29.94,9.4,24,56.13141013840536,15
1,2011-09-22,58.0,0.0,30.08,4.6,27,66.71252677474104,13
2,2011-09-22,58.0,0.0,30.08,6.5,25,66.71252677474104,10
1,2011-09-23,55.0,0.0,30.06,5.9,36,66.35678878575852,14
2,2011-09-23,55.0,0.02,30.05,4.1,36,71.60020023090642,14
1,2011-09-24,57.0,0.14,29.99,3.6,3,74.548291053835,11
2,2011-09-24,57.0,0.07,29.98,2.9,4,71.80860936988302,12
1,2011-09-25,58.0,0.08,29.87,4.1,14,83.39463368388863,13
2,2011-09-25,59.0,0.23,29.87,4.7,13,80.457977206847,12
1,2011-09-26,57.0,1.21,29.65,8.8,18,80.3057586215734,7
2,2011-09-26,58.0,0.9,29.65,8.1,19,74.64339585388701,10
1,2011-09-27,59.0,0.31,29.71,4.3,6,80.457977206847,9
2,2011-09-27,59.0,0.25,29.7,2.4,5,80.457977206847,9
1,2011-09-28,58.0,0.77,29.78,6.5,32,86.50626195683859,10
2,2011-09-28,59.0,0.15,29.77,5.7,32,83.460032682145,11
1,2011-09-29,58.0,0.06,29.7,11.7,28,77.46588457018464,17
2,2011-09-29,59.0,0.09,29.7,11.2,27,72.01490523980752,15
1,2011-09-30,51.0,0.09,30.01,14.6,34,68.4803180781121,12
2,2011-09-30,53.0,0.17,30.0,15.4,34,66.11677879059542,11
1,2011-10-01,49.0,0.05,30.26,9.6,36,70.96203478298281,14
2,2011-10-01,50.0,0.05,30.26,10.7,35,68.36536838876128,12
1,2011-10-02,54.0,0.0,30.22,4.7,32,54.557575010333494,25
2,2011-10-02,53.0,0.0,30.22,4.1,32,58.85251990010381,24
1,2011-10-03,57.0,0.0,30.21,3.4,3,64.11514175131302,25
2,2011-10-03,58.0,0.0,30.2,3.6,2,59.53513888738432,25
1,2011-10-04,60.0,0.0,30.25,1.1,16,62.10637420415283,33
2,2011-10-04,60.0,0.0,30.25,0.7,15,62.10637420415283,28
1,2011-10-05,65.0,0.0,30.22,1.9,18,54.06855673054477,31
2,2011-10-05,66.0,0.0,30.21,1.3,17,50.29229115862627,28
1,2011-10-06,66.0,0.0,30.23,3.8,15,58.39887964098753,31
2,2011-10-06,69.0,0.0,30.22,3.9,15,50.738265153460794,25
1,2011-10-07,69.0,0.0,30.25,7.5,18,56.686850696229826,30
2,2011-10-07,72.0,0.0,30.24,6.4,17,47.54105029425511,25
1,2011-10-08,68.0,0.0,30.27,7.2,19,60.85718486364794,28
2,2011-10-08,72.0,0.0,30.27,6.3,19,51.17954175873011,21
1,2011-10-09,66.0,0.0,30.29,2.8,9,58.39887964098753,28
2,2011-10-09,68.0,0.0,30.28,3.1,10,54.497276281177406,24
1,2011-10-10,65.0,0.0,30.13,5.2,16,60.46651653500821,22
2,2011-10-10,68.0,0.0,30.12,5.9,16,50.59013056579321,19
1,2011-10-11,68.0,0.0,29.97,4.1,15,60.85718486364794,22
2,2011-10-11,68.0,0.0,29.97,3.8,13,56.54882032643535,20
1,2011-10-12,67.0,0.0,29.77,7.0,14,58.53379534850804,23
2,2011-10-12,67.0,0.0,29.76,6.0,14,56.41023806472434,20
1,2011-10-13,59.0,0.28,29.54,4.3,26,86.56035214336595,14
2,2011-10-13,58.0,0.49,29.53,2.8,24,89.71974077829657,12
1,2011-10-14,55.0,0.0,29.6,15.4,28,59.1273266011467,14
2,2011-10-14,55.0,0.0,29.61,15.1,27,59.1273266011467,12
1,2011-10-15,55.0,0.0,29.8,14.8,27,48.61640558435118,15
2,2011-10-15,54.0,0.0,29.81,14.9,26,50.422376460756325,14
1,2011-10-16,55.0,0.17,29.81,7.4,28,54.703505559282405,14
2,2011-10-16,53.0,0.12,29.81,6.7,26,58.85251990010381,14
1,2011-10-17,50.0,0.0,29.85,10.2,26,51.8498399585023,18
2,2011-10-17,49.0,0.0,29.86,11.2,25,53.819210418124364,17
1,2011-10-18,48.0,0.06,29.83,6.4,1,65.50659551519327,13
2,2011-10-18,47.0,0.02,29.83,5.3,36,70.74491259354792,14
1,2011-10-19,47.0,0.85,29.69,17.1,36,76.49272935755823,5
2,2011-10-19,47.0,0.84,29.67,19.6,1,79.51862524231537,5
1,2011-10-20,45.0,0.08,29.69,15.8,32,73.36703000278575,4
2,2011-10-20,44.0,0.07,29.69,14.4,31,79.27371908044496,4
1,2011-10-21,47.0,0.0,30.03,4.6,29,60.38384072843401,17
2,2011-10-21,46.0,0.0,30.04,4.3,28,62.70842255443885,17
1,2011-10-22,50.0,0.0,30.02,3.2,23,60.7902530942096,32
2,2011-10-22,52.0,0.0,30.03,3.7,21,56.45028047058878,28
1,2011-10-23,53.0,0.2,29.93,6.1,22,63.61186782925381,30
2,2011-10-23,54.0,0.22,29.94,5.9,23,63.738559762892656,26
1,2011-10-24,54.0,0.0,30.05,5.7,28,56.735596099294085,18
2,2011-10-24,54.0,0.06,30.05,5.0,27,56.735596099294085,18
1,2011-10-25,60.0,0.02,29.86,7.6,19,59.80411012425675,29
2,2011-10-25,62.0,0.13,29.87,9.0,19,53.63488688511451,25
1,2011-10-26,50.0,0.0,29.91,12.4,36,73.86835077002027,6
2,2011-10-26,51.0,0.0,29.9,13.9,36,71.17693908994062,7
1,2011-10-27,46.0,0.12,30.04,3.6,35,70.63551138739037,14
2,2011-10-27,45.0,0.16,30.05,3.5,1,76.30942873873944,13
1,2011-10-28,45.0,0.03,30.1,4.9,22,62.57695222916293,20
2,2011-10-28,45.0,0.0,30.12,5.2,21,60.10986390105501,18
1,2011-10-29,45.0,0.0,30.07,4.6,28,55.43297539886293,21
2,2011-10-29,45.0,0.0,30.08,3.8,26,53.217956564421456,18
1,2011-10-30,45.0,0.17,30.02,10.6,19,70.5255455844803,24
2,2011-10-30,47.0,0.11,30.03,10.6,19,60.38384072843401,20
1,2011-10-31,45.0,0.0,30.06,3.9,25,70.5255455844803,17
2,2011-10-31,46.0,0.0,30.08,4.4,24,65.25839380589083,14
1,2012-05-01,57.0,0.09,29.92,6.2,12,83.3288601808143,16
2,2012-05-01,58.0,0.32,29.92,5.5,12,83.39463368388863,12
1,2012-05-02,69.0,0.0,29.84,8.1,21,73.01556312174712,22
2,2012-05-02,69.0,0.05,29.83,7.5,20,73.01556312174712,18
1,2012-05-03,76.0,1.34,29.86,10.8,21,68.74348058795903,20
2,2012-05-03,78.0,0.07,29.86,12.8,21,62.123647934918836,17
1,2012-05-04,64.0,0.28,29.94,5.2,5,72.52156515439835,18
2,2012-05-04,62.0,0.28,29.93,6.8,2,77.8056216717131,21
1,2012-05-05,56.0,0.05,30.01,8.0,4,86.39712508647416,8
2,2012-05-05,58.0,0.0,30.0,7.4,2,86.50626195683859,10
1,2012-05-06,61.0,0.8,29.94,5.0,6,74.92573641260748,19
2,2012-05-06,64.0,0.4,29.92,3.4,6,69.92407087163488,19
1,2012-05-07,58.0,0.47,29.87,2.3,34,89.71974077829657,12
2,2012-05-07,58.0,0.59,29.86,1.4,5,93.03790988278699,7
1,2012-05-08,61.0,0.0,29.86,8.3,28,55.56704689274591,18
2,2012-05-08,61.0,0.01,29.85,8.4,27,55.56704689274591,19
1,2012-05-09,54.0,0.06,29.92,4.2,1,66.23707095046817,13
2,2012-05-09,53.0,0.05,29.91,3.9,36,68.70851465832256,14
1,2012-05-10,57.0,0.0,30.0,3.2,5,41.76036902871628,21
2,2012-05-10,55.0,0.0,30.0,2.8,4,43.137085499910384,20
1,2012-05-11,61.0,0.0,30.08,9.3,20,45.848007053577675,35
2,2012-05-11,63.0,0.0,30.08,9.3,20,39.51128236375127,30
1,2012-05-12,61.0,0.03,30.22,5.7,3,49.5384834011483,16
2,2012-05-12,59.0,0.25,30.21,5.4,2,59.66991325554808,16
1,2012-05-13,61.0,0.0,30.18,7.4,4,32.07853347847484,22
2,2012-05-13,61.0,0.0,30.18,8.4,2,34.77216438923016,16
1,2012-05-14,63.0,0.0,30.05,2.5,19,36.516519537662106,39
2,2012-05-14,62.0,0.0,30.05,1.8,14,37.82629659934588,32
1,2012-05-15,72.0,0.05,29.9,6.9,25,37.95619680259921,29
2,2012-05-15,70.0,0.05,29.9,9.1,24,39.10750931104051,28
1,2012-05-16,58.0,0.0,30.09,9.6,5,38.70248128983175,15
2,2012-05-16,58.0,0.0,30.08,11.6,4,38.70248128983175,11
1,2012-05-17,60.0,0.0,30.1,5.3,11,45.691135780344744,29
2,2012-05-17,60.0,0.0,30.1,5.3,11,47.50686073377498,22
1,2012-05-18,69.0,0.0,30.02,8.7,16,36.05956454145216,32
2,2012-05-18,71.0,0.0,30.02,7.4,15,29.96361502583071,28
1,2012-05-19,76.0,0.0,30.0,8.2,17,44.74804725483461,33
2,2012-05-19,78.0,0.0,29.99,7.3,16,40.36410662701497,27
1,2012-05-20,79.0,0.14,29.98,8.2,22,46.86935563595732,28
2,2012-05-20,79.0,0.14,29.97,9.4,21,46.86935563595732,27
1,2012-05-21,61.0,0.0,30.11,11.6,1,53.489222585624475,13
2,2012-05-21,60.0,0.0,30.1,12.5,36,55.42454757441549,11
1,2012-05-22,61.0,0.0,30.02,6.1,5,47.66166041688296,21
2,2012-05-22,59.0,0.0,30.01,5.9,4,53.196222809238726,19
1,2012-05-23,65.0,0.0,29.84,6.6,16,43.03821564393166,35
2,2012-05-23,66.0,0.0,29.84,5.9,16,39.99173853220212,33
